Gene Information					FPKM					
Track_id	Gene_Name	Locus	Strand	Gene_Type	S1	S2	S3	S4	S5	S6
ENSSSCG00000037606	PSMB3	chr12:23346978-23357615	-	protein_coding	38.51702235	36.48182146	43.8744438	28.62448396	42.06448674	43.59916708
ENSSSCG00000037608	LRRC70	chr16:41293010-41297912	+	protein_coding	0.626109	0.47397	0.835683	1.038896	0.661313	1.025109
ENSSSCG00000037609	-	chr5:61107385-61166349	+	protein_coding	0.526794568	0.590807243	0.258236814	0.593394862	0.460492326	0.385747748
ENSSSCG00000037617	ZBTB39	chr5:22312521-22314655	-	protein_coding	4.380405	4.502443	3.982669	3.601893	3.954632	4.426394
ENSSSCG00000037619	EEF1AKMT3	chr5:23062248-23072700	+	protein_coding	0.868615	1.104105	1.080434	0.873025	0.668486	0.983646
ENSSSCG00000037621	KIAA1522	chr6:89058835-89087839	+	protein_coding	1.259971168	1.58997901	1.513510006	1.142753906	0.863885789	1.332439546
ENSSSCG00000037637	GGH	chr4:70961465-71021839	+	protein_coding	1.207144422	0.860402809	1.127997625	1.037268062	0.780363984	0.989272954
ENSSSCG00000037639	TIMMDC1	chr13:140730109-140758607	-	protein_coding	13.458202	12.231181	13.846678	10.970669	11.059319	9.737929
ENSSSCG00000037642	ARID3A	chr2:77431064-77464628	-	protein_coding	1.798779	1.720967	1.642712	2.213682	2.317068	2.15054
ENSSSCG00000037645	-	chr6:4099414-4146281	+	lncRNA	2.152509516	1.622345524	1.871589489	1.807170888	3.646859222	1.594712889
ENSSSCG00000037646	DNAJA4	chr7:47656541-47675383	-	protein_coding	23.55319364	32.3378179	25.33185073	26.08895968	26.80816087	31.77328016
ENSSSCG00000037647	TFDP2	chr13:82752446-82937683	-	protein_coding	2.508939057	4.862890629	4.877588435	2.405161345	2.391335877	6.047190204
ENSSSCG00000037652	-	chr3:65951-140473	-	lncRNA	0.094554154	0.133085264	0.143277637	1.117296066	0.133112186	0.184760523
ENSSSCG00000037653	RAB5A	chr13:6905348-6941553	+	protein_coding	11.783669	15.314552	14.351864	13.637878	12.067247	13.560278
ENSSSCG00000037655	GABPA	chr13:189278149-189327500	+	protein_coding	2.06787854	2.410561544	2.106046272	2.372467382	2.223708793	2.0206
ENSSSCG00000037663	PKNOX1	chr13:206151647-206195470	+	protein_coding	2.828638219	3.049089535	2.120953727	2.703881023	2.487771868	2.571146039
ENSSSCG00000037670	TMEM164	chrX:90105238-90289671	+	protein_coding	63.81515472	64.37593489	53.6600086	66.75788779	70.16051285	59.54505423
ENSSSCG00000037671	PACS2	AEMK02000452.1:3382017-3439145	+	protein_coding	39.96935553	33.396336	33.18705176	26.940113	37.07435523	31.098379
ENSSSCG00000037673	BFAR	chr3:28573393-28612218	-	protein_coding	2.244657064	3.825121834	3.028630377	2.067083525	3.969488262	2.07133129
ENSSSCG00000037676	KAZN	chr6:73297158-74402790	+	protein_coding	0.809515582	0.569120975	0.461917777	0.755819732	0.502436989	1.580446442
ENSSSCG00000037682	HFE	chr7:20758741-20768741	+	protein_coding	0.435575388	0.611074453	0.624087615	0.575821451	0.752510155	0.926891739
ENSSSCG00000037684	PDYN	chr17:33505079-33521533	+	protein_coding	0.86442	1.531839	1.779712	4.412603	0.165129	5.648855
ENSSSCG00000037686	TBL3	chr3:39989741-39996088	-	protein_coding	9.024630219	6.417470677	7.927120311	6.538409547	6.825994185	6.397701894
ENSSSCG00000037697	MGP	chr5:57665248-57669764	+	protein_coding	168.3046479	73.64821665	145.4718468	144.7585605	129.8657005	114.6846792
ENSSSCG00000037703	-	chr15:115351289-115352877	+	protein_coding	0.837316	0.057319	1.409554	0.373946	0.419826	0.130742
ENSSSCG00000037706	PRKAR2B	chr9:106851018-106957519	+	protein_coding	2.154899842	3.154386314	1.667706192	1.700899205	1.393627851	2.436377951
ENSSSCG00000037710	ZNF473	chr6:55009800-55023118	+	protein_coding	1.491992	1.346298	1.385694	1.065459	1.60945	1.742907
ENSSSCG00000037719	PDPK1	chr3:39429931-39532583	-	protein_coding	12.45828677	10.21443564	4.283864105	5.987109985	8.517220026	3.717363678
ENSSSCG00000037728	ANAPC16	chr14:75085804-75092330	+	protein_coding	16.112318	18.986544	18.99016	15.438874	17.431868	22.996311
ENSSSCG00000037732	SINHCAF	chr5:42930480-42985150	+	protein_coding	0.429086265	0.576518007	1.476218344	1.459342222	1.114137183	1.388211347
ENSSSCG00000037733	TRIQK	chr4:43707902-43793419	+	protein_coding	0.39639	0.279001	0.737176	1.168747	0.582032	0.472983
ENSSSCG00000037734	UBE2M	chr6:63105532-63108747	-	protein_coding	74.57	76.312859	83.378044	72.003021	75.119247	68.188629
ENSSSCG00000037744	ZNF483	chr1:252342235-252373375	+	protein_coding	2.216601663	1.166698729	1.168344418	1.682018202	0.854729034	1.640415365
ENSSSCG00000037745	-	chr2:9018154-9019305	+	protein_coding	0.82644	0.832093	0.708355	0.929451	1.148167	1.086432
ENSSSCG00000037746	NHLRC3	chr11:14184090-14381617	+	protein_coding	1.234200453	1.206802413	1.005068493	1.650305611	1.142322999	1.056819468
ENSSSCG00000037755	NSMCE2	chr4:14358649-14598092	-	protein_coding	4.332694775	4.686296511	4.725954452	5.3615262	5.171136479	4.050194875
ENSSSCG00000037762	TBX1	chr14:51289143-51296725	+	protein_coding	5.017385	2.597611	2.2305	3.682727	2.326508	2.581549
ENSSSCG00000037766	NR3C2	chr8:80290715-80669404	+	protein_coding	10.64333792	9.847216285	8.560166799	10.28747782	9.190909552	10.82212857
ENSSSCG00000037767	TSFM	chr5:23073007-23096914	+	protein_coding	8.326367323	7.800705311	8.713266442	7.36631992	7.928979339	7.205508607
ENSSSCG00000037772	ATP5PB	chr4:108896056-108907805	-	protein_coding	104.1228647	86.73311565	105.2491837	81.61817354	85.20166116	91.4412997
ENSSSCG00000037775	-	AEMK02000452.1:3583001-3841357	-	protein_coding	0.731079048	0.73979114	0.604782161	0.605699575	2.006631675	1.156622535
ENSSSCG00000037777	-	chrX:124883047-124885468	-	protein_coding	16.17706577	27.97727049	21.99243009	26.85458617	20.77372142	17.47309888
ENSSSCG00000037779	CAPN10	chr15:139557666-139570181	+	protein_coding	1.879828854	1.530828464	1.250325961	1.226191632	1.201571935	1.270354646
ENSSSCG00000037781	-	chr1:169372141-169373221	-	protein_coding	2.953512	2.060516	1.667562	2.983648	1.607634	2.953634
ENSSSCG00000037782	MRPS28	chr4:56607714-56703516	+	protein_coding	27.133575	24.610495	26.314817	16.288351	30.055918	31.520702
ENSSSCG00000037791	-	chr16:79399139-79420317	-	protein_coding	25.87832853	20.12789438	18.15137635	20.73660171	12.36671817	18.62268292
ENSSSCG00000037792	COX7A1	chr6:45517226-45520714	-	protein_coding	143.306854	156.244461	152.899445	115.756531	134.319992	148.673935
ENSSSCG00000037793	NIT1	chr4:89320712-89327031	-	protein_coding	14.09794905	10.67850116	16.39368757	8.898113447	11.0372504	11.6220895
ENSSSCG00000037803	MARCKS	chr1:79789815-79795762	+	protein_coding	19.346802	24.684006	20.735209	27.98221	19.350964	29.711905
ENSSSCG00000037808	-	chr4:110378017-110486771	-	protein_coding	2.908307375	3.934667874	4.504426156	2.90310749	2.547146549	2.965320835
ENSSSCG00000037811	RNF34	chr14:31200373-31229484	-	protein_coding	1.464345826	1.067497067	1.291341692	1.624003406	1.324291	1.942064819
ENSSSCG00000037815	ZC3H12A	chr6:93541334-93551195	+	protein_coding	4.570199	4.504544	2.917247	4.078152	4.122088	4.05954
ENSSSCG00000037816	-	chr4:110965939-110971481	-	protein_coding	9.40159	9.646342	9.652761	10.985978	10.496134	8.417868
ENSSSCG00000037821	RGS5	chr4:87286953-87344251	+	protein_coding	48.31646795	49.61540536	55.05220042	56.30189171	44.75959675	56.25595839
ENSSSCG00000037823	ANKRD34A	chr4:99378714-99382838	+	protein_coding	4.046587465	4.054526918	2.227082013	2.616555223	2.353389929	2.414498167
ENSSSCG00000037832	-	chr12:58679776-58707953	-	protein_coding	5.748842884	5.139719571	5.30629589	7.524380592	3.591697706	6.781159884
ENSSSCG00000037835	TRIM7	chr2:57310540-57323153	+	protein_coding	1.015227305	0.520633901	0.738429455	0.325106738	0.194187774	0.612282793
ENSSSCG00000037843	TMEM138	chr2:10131633-10143038	-	protein_coding	1.171808273	0.882168303	0.806342435	0.918212555	0.998675179	0.977757383
ENSSSCG00000037845	YEATS4	chr5:33626810-33649629	+	protein_coding	3.639740529	4.190305	4.041913959	4.945258865	4.202236	5.041529927
ENSSSCG00000037847	MOB2	chr2:959469-994432	-	protein_coding	13.45697228	13.11432599	13.35432889	10.26658739	11.81340922	10.94548827
ENSSSCG00000037850	-	AEMK02000139.1:21596-22057	-	protein_coding	3.084515	1.737371	2.95605	0.582868	1.042584	0.847414
ENSSSCG00000037854	L3HYPDH	chr1:188584377-188632585	-	protein_coding	0.853068616	0.688359439	0.745086455	0.853214261	0.447142931	0.898820366
ENSSSCG00000037865	SOX18	chr17:62869870-62871748	-	protein_coding	18.233376	23.490364	20.508699	31.67667	13.154204	36.438286
ENSSSCG00000037869	NDUFA5	chr18:23881867-23924133	+	protein_coding	16.68887684	21.31341462	21.84985769	21.25223592	20.47749945	20.61155391
ENSSSCG00000037875	ZNF688	chr3:17792182-17798547	+	protein_coding	3.296462763	3.336390025	3.343529862	2.941186392	3.185649205	2.573983077
ENSSSCG00000037880	NSMF	AEMK02000682.1:503375-512083	+	protein_coding	15.40816646	13.1562952	13.45549291	12.13372177	13.31908096	13.31623943
ENSSSCG00000037890	ZNF853	chr3:4586809-4591506	-	protein_coding	15.946774	13.487116	16.333548	15.608083	16.341522	16.328876
ENSSSCG00000037898	CXXC5	chr2:141480395-141514324	+	protein_coding	4.359813382	2.572606568	2.907499702	3.526776411	1.178174307	1.902056585
ENSSSCG00000037900	CCND1	chr2:3621246-3633296	-	protein_coding	81.135414	71.121056	68.984436	85.912849	52.094528	69.309273
ENSSSCG00000037905	ITGB5	chr13:135467798-135587483	+	protein_coding	49.045193	52.724079	48.923683	41.567318	58.20570764	48.263626
ENSSSCG00000037910	DUSP6	chr5:93302975-93307504	+	protein_coding	6.909232	6.660369	8.703716	7.183815	4.257148	9.495584
ENSSSCG00000037912	FITM2	chr17:46739188-46745984	-	protein_coding	61.83655242	55.90973297	58.17026214	35.06884576	52.68810028	51.16619092
ENSSSCG00000037918	ADIRF	chr14:87928721-87930937	+	protein_coding	6.238738	5.641403	14.944929	11.91099	7.234624	14.20392
ENSSSCG00000037920	TRIM28	chr6:63094648-63101532	+	protein_coding	36.35545875	29.82396068	33.76751912	24.4574237	27.09167611	30.10155073
ENSSSCG00000037935	CYYR1	chr13:189957606-190066539	-	protein_coding	13.94688161	26.46310656	10.3037295	21.3615285	15.51408972	22.56083506
ENSSSCG00000037951	ZNF891	chr14:22502514-22525723	+	protein_coding	2.039306	2.841952	1.84089	2.449867	1.980129	2.553977
ENSSSCG00000037958	TOB2	chr5:7086587-7098627	+	protein_coding	58.657387	74.802902	55.876007	74.393677	44.762112	58.82336
ENSSSCG00000037963	CIBAR1	chr4:42957712-42985459	-	protein_coding	8.110753932	7.882983729	8.053280415	7.96877178	8.839912404	7.070618352
ENSSSCG00000037970	SOX8	chr3:40710043-40830737	-	protein_coding	1.162174968	2.326987846	1.679407142	2.560350668	1.006431553	4.518233934
ENSSSCG00000037973	KCNAB3	chr12:53171318-53180823	-	protein_coding	7.226358	4.671414	8.127153	5.78284	6.241553	6.923634
ENSSSCG00000037975	JRK	chr4:1490800-1492356	+	protein_coding	2.960904	1.945888	1.780165	1.998776	1.853473	1.916782
ENSSSCG00000037977	ALMS1	chr3:69253748-69417397	-	protein_coding	3.864549857	3.181771955	3.694513106	3.564766329	3.777672083	4.737908784
ENSSSCG00000037979	-	chr12:19918248-19926825	+	protein_coding	22.814568	20.621155	18.883373	19.814665	21.841053	20.273556
ENSSSCG00000037985	MTRES1	chr1:73162408-73180017	+	protein_coding	6.59691	7.686882	7.383608	7.979707	8.414041	6.802749
ENSSSCG00000037991	RCVRN	chr12:54740642-54750716	-	protein_coding	0.554897	0.577123	0.502925	0.705411	0.860218	0.671904
ENSSSCG00000037995	-	chrX:121769614-121776795	-	protein_coding	3.025149742	2.17584016	2.589760567	2.334392694	1.567637513	1.782831548
ENSSSCG00000037999	PPP1R14B	chr2:7865436-7867882	+	protein_coding	28.81415936	48.22280583	39.94488748	42.01830124	50.44765504	45.22895541
ENSSSCG00000038001	RBKS	chr3:111328750-111426909	+	protein_coding	1.016534319	0.497183688	1.134161282	0.678812328	0.784377112	0.792869892
ENSSSCG00000038006	SLC25A33	chr6:69934834-69969084	+	protein_coding	2.650523	4.076669	2.660273	2.237061	3.014218	2.927114
ENSSSCG00000038007	HACD1	chr10:43897161-43929409	-	protein_coding	6.137352	6.01759	4.412187	4.674235	6.447806	7.046481
ENSSSCG00000038008	RBM14	chr2:5759062-5800832	-	protein_coding	18.51128143	12.77117309	13.38867271	13.59925549	13.59723348	13.7879235
ENSSSCG00000038009	-	chr6:62528313-62550931	+	protein_coding	2.050753	2.030385	1.970217	1.868751	1.950817	2.03604
ENSSSCG00000038013	DIRAS1	chr2:75908509-75929152	+	protein_coding	0.613191652	0.640132322	0.727600469	0.60347629	0.563153543	0.631104235
ENSSSCG00000038025	NRBP2	chr4:800059-808024	+	protein_coding	8.021902819	7.225556146	8.711945447	9.979674814	5.376687907	6.229728745
ENSSSCG00000038026	RAB12	chr6:99216228-99244868	-	protein_coding	84.834656	95.34269	84.010109	40.24445	74.181778	76.674545
ENSSSCG00000038031	CPSF6	chr5:33525684-33618945	+	protein_coding	9.737821322	11.33803608	8.914791493	13.55894249	12.16320222	10.10011108
ENSSSCG00000038033	CCDC32	chr1:130753186-130764746	+	protein_coding	10.93851927	10.24350443	9.925876752	8.908791212	8.804806438	9.380245906
ENSSSCG00000038038	SBK1	chr3:18672752-18703461	-	protein_coding	5.268117	5.807822	3.363748	4.136596	2.100589	2.709986
ENSSSCG00000038042	MRPS18C	chr8:135015413-135026933	-	protein_coding	4.578464	5.388966579	4.591164	5.309051987	5.216334	4.843280213
ENSSSCG00000038044	GYG2	chrX:52170-89412	+	protein_coding	0.749362099	1.396524634	0.671160633	1.316454822	0.785132833	0.811645282
ENSSSCG00000038053	TK2	chr6:27226425-27255693	-	protein_coding	6.098699091	6.640166074	7.591675441	6.367588047	5.125274789	5.624445919
ENSSSCG00000038055	CORO1A	chr3:18336899-18342380	+	protein_coding	2.531502179	2.437808361	2.44099552	2.000357069	4.268797976	2.669750966
ENSSSCG00000038066	-	chr10:6398845-6634294	-	protein_coding	0.511757	0.216885	0.493471	0.362941	0.265359	0.176595
ENSSSCG00000038071	RASL12	chr1:163089444-163103446	-	protein_coding	7.614304287	17.83439887	23.086418	10.23023153	10.5607586	10.138737
ENSSSCG00000038076	ATF2	chr15:80984977-81091532	-	protein_coding	3.936742617	3.736052512	3.022781107	3.491764932	4.456297118	3.810532814
ENSSSCG00000038077	PPP1R14A	chr6:47169357-47174091	-	protein_coding	6.864921292	7.851214859	5.785624642	11.15319263	5.124450401	6.214702742
ENSSSCG00000038079	CLPP	chr2:72707158-72713475	-	protein_coding	31.94284962	18.23943563	30.68697031	24.61352468	26.03435481	25.82802426
ENSSSCG00000038080	EMCN	chr8:120138279-120230966	+	protein_coding	2.858586301	3.47110201	2.667367702	3.704206607	3.675845877	5.451116211
ENSSSCG00000038081	AGPAT3	chr13:206751103-206906353	+	protein_coding	13.36597713	11.36892561	15.56056904	12.38503805	13.80545147	15.97875647
ENSSSCG00000038082	TRAF6	chr2:24602783-24626072	+	protein_coding	7.279832952	6.902659904	6.885787652	8.649748662	9.992853901	11.99793432
ENSSSCG00000038085	LEPROTL1	chr15:54916038-54929762	-	protein_coding	5.660494	7.332601145	6.737278	3.658626	3.464446	6.358891954
ENSSSCG00000038086	ECHS1	chr14:141335990-141349030	-	protein_coding	32.05783628	26.4195079	32.54728073	22.96011317	28.2474306	33.5577334
ENSSSCG00000038089	COL18A1	chr13:207907857-207985181	+	protein_coding	20.82299663	17.69572607	20.54906078	22.95622136	19.7222727	14.19031691
ENSSSCG00000038094	GPX7	chr6:159589975-159599094	-	protein_coding	1.335054095	1.102075907	0.930854711	0.947117835	1.223722684	1.304441174
ENSSSCG00000038095	-	chr8:42130972-42183331	+	protein_coding	0.890236	0.649228	0.840928	0.788598	0.672384	0.563717
ENSSSCG00000038126	MGAT3	chr5:8777964-8807970	-	protein_coding	1.559937379	3.361835384	2.475094121	2.084713421	2.326095621	2.850469173
ENSSSCG00000038130	CANT1	chr12:3188644-3216577	+	protein_coding	4.583171	4.630296	4.682643	3.89606	3.246161	3.937582
ENSSSCG00000038132	IRF2BP2	chr14:56545189-56551125	+	protein_coding	39.575794	36.267979	31.692951	42.186813	25.104015	37.323929
ENSSSCG00000038144	-	chr12:53647576-53781557	-	protein_coding	8.608419358	7.598202168	8.612537248	9.727774818	9.26231513	9.096428366
ENSSSCG00000038151	CMTM3	chr6:27308141-27317308	+	protein_coding	2.856261917	3.611649632	3.774876297	2.445048747	2.756323649	4.4265428
ENSSSCG00000038156	TMED7	chr2:119788483-119804463	-	protein_coding	4.70357703	4.694215605	4.412553782	4.06512904	3.892589623	4.386408727
ENSSSCG00000038158	THAP5	chr18:36584373-36592252	+	protein_coding	3.240679	4.604583	3.308118	6.395969	4.078292	4.48017
ENSSSCG00000038162	CCL21	chr10:31933733-32094583	+	protein_coding	35.77066	14.144603	40.538052	32.041843	28.096823	11.112856
ENSSSCG00000038164	RAI1	chr12:60750091-60855287	-	protein_coding	7.312374327	7.896157731	5.505469732	7.004668654	5.173408337	5.78621955
ENSSSCG00000038172	PIP4P1	chr7:78447369-78451846	+	protein_coding	6.098529	5.294095	5.37315	5.411024	4.206375	4.923909
ENSSSCG00000038178	FUT10	AEMK02000697.1:4320-116314	-	protein_coding	1.201721712	0.963736374	1.490293387	1.635453815	0.971495016	1.39416425
ENSSSCG00000038180	ADAMTS3	chr8:68675070-68948455	-	protein_coding	0.635688563	0.157696617	0.810038563	0.719170244	0.373188996	0.294737678
ENSSSCG00000038181	CCNT1	chr5:14768429-14816613	-	protein_coding	15.72609154	11.30819964	14.1950874	15.666939	15.62135303	13.45986172
ENSSSCG00000038187	-	chr9:77509410-77548086	+	protein_coding	4.126152062	2.043779336	3.801019711	1.850796535	2.264009705	2.160495683
ENSSSCG00000038189	SMCR8	chr12:60435273-60443520	-	protein_coding	7.247615	7.004732	6.764643	5.982235	5.417387	6.876144
ENSSSCG00000038190	MPST	chr5:10739195-10749731	-	protein_coding	1.301785	1.800531	2.122829	1.504444	1.656551	1.656661
ENSSSCG00000038191	ABT1	chr7:21024634-21027815	+	protein_coding	5.447001	4.450977	4.92663	3.567834	4.987758	5.597854
ENSSSCG00000038192	-	chrY:3812169-3972870	-	protein_coding	0.879509	0.86463	2.581815	1.296926	1.175459	0.970627
ENSSSCG00000038202	-	AEMK02000328.1:331685-410015	-	protein_coding	10.195946	10.258645	8.91528	10.422969	11.205565	8.998282
ENSSSCG00000038203	EDF1	AEMK02000682.1:960073-965213	+	protein_coding	26.9342693	26.25997702	27.07955746	22.4997618	23.98974911	22.70902201
ENSSSCG00000038220	RXRA	chr1:273705503-273797622	+	protein_coding	18.18250802	17.31597426	14.70894403	14.63752115	14.62905749	14.68680397
ENSSSCG00000038222	CACUL1	chr14:128679792-128749020	-	protein_coding	5.05700512	5.649366402	5.659921529	5.725271475	5.60282037	5.668936263
ENSSSCG00000038226	-	chrY:4583210-4663489	+	protein_coding	7.158169	7.060522	6.176161	6.393911	9.277598	9.411084
ENSSSCG00000038229	EML2	chr6:51983955-52013393	-	protein_coding	7.445733391	6.421192216	6.431420162	6.873290529	5.14391429	6.043066353
ENSSSCG00000038231	ABCD4	chr7:97567712-97585679	-	protein_coding	3.193854883	4.097075792	5.358560083	4.817282633	4.315662925	4.230675108
ENSSSCG00000038234	TMEM175	chr8:297007-313973	+	protein_coding	3.880972505	1.702692503	3.49873883	2.620760932	2.503317173	3.071542378
ENSSSCG00000038237	UQCC1	chr17:38658579-38775319	-	protein_coding	8.093792725	7.938539554	9.541894144	7.48021132	8.710673928	8.944253462
ENSSSCG00000038248	LSM11	chr16:65591823-65600566	-	protein_coding	4.14169	2.452994	2.668972	2.967128	1.975658	3.565928
ENSSSCG00000038249	-	chrY:39790592-39834607	+	protein_coding	1.771624503	1.609713096	1.313320607	2.426437289	1.759606782	2.146119256
ENSSSCG00000038250	ZNF772	chr6:61920133-61921266	-	protein_coding	2.086808	2.717818	2.906775	2.58462	1.873402	3.170862
ENSSSCG00000038251	DNAJC15	chr11:23994030-24087067	-	protein_coding	3.443641998	3.029944537	3.880232499	2.76167161	4.364870425	4.049282894
ENSSSCG00000038253	ZNF326	chr4:126677956-126717815	-	protein_coding	7.406172983	10.35282517	8.539530164	9.455911755	7.841286912	8.6790252
ENSSSCG00000038254	PRKRA	chr15:84133679-84156508	-	protein_coding	6.475503	8.052931	7.918065	5.142572	5.318454	7.281024
ENSSSCG00000038262	SNAPC4	AEMK02000682.1:1321811-1341566	+	protein_coding	5.835442	4.747682	4.604098	5.666877	4.262375	4.511268
ENSSSCG00000038280	-	chr6:165093998-165134346	-	protein_coding	8.343643	8.246911	6.946478	5.520627	6.683481	7.188918
